URL,Film Name,Screening type,Date,Time,Venue,City
https://festival.sundance.org/program/film/656a0bf3fac9f40a76c04a2a,Luther: Never Too Much,Screening,Jan 27,3:15 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a02c7fac9f47e77c042de,Malu,Premiere,Jan 21,3:15 PM MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/film/656a02c7fac9f47e77c042de,Malu,Screening,Jan 22,2:00 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a02c7fac9f47e77c042de,Malu,Screening,Jan 24,8:30 PM MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/film/656a02c7fac9f47e77c042de,Malu,Screening,Jan 25,8:45 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/short-info/6574ed25e8eef565ce19d616,Midnight Short Film Program,Premiere,Jan 22,10:00 PM  MST,The Ray Theatre,Park City
https://festival.sundance.org/program/short-info/6574ed25e8eef565ce19d616,Midnight Short Film Program,Screening,Jan 23,8:45 PM  MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/short-info/6574ed25e8eef565ce19d616,Midnight Short Film Program,Screening,Jan 26,9:00 PM  MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/short-info/6574ed25e8eef565ce19d616,Midnight Short Film Program,Screening,Jan 27,4:30 PM  MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/6573b5fd8c1a1ff3bf01b2f7,Mississippi Masala,Screening,Jan 19,5:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/6573b5fd8c1a1ff3bf01b2f7,Mississippi Masala,Premiere,Jan 24,2:45 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6569fe4ffac9f436bec03aad,My Old Ass,Premiere,Jan 20,7:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/6569fe4ffac9f436bec03aad,My Old Ass,Screening,Jan 21,9:15 AM MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/film/6569fe4ffac9f436bec03aad,My Old Ass,Screening,Jan 22,9:15 PM MST,Megaplex Theatres at The Gateway - Theater 1/2/3,Salt Lake City
https://festival.sundance.org/program/film/6569fe4ffac9f436bec03aad,My Old Ass,Screening,Jan 24,10:00 AM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/6569fe4ffac9f436bec03aad,My Old Ass,Screening,Jan 28,9:30 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/6573b5148c1a1f1de001b209,Napoleon Dynamite,Screening,Jan 20,12:30 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/6573b5148c1a1f1de001b209,Napoleon Dynamite,Premiere,Jan 24,7:00 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6569ffd3fac9f461efc03d38,Never Look Away,Premiere,Jan 18,6:30 PM MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/film/6569ffd3fac9f461efc03d38,Never Look Away,Screening,Jan 19,6:00 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/6569ffd3fac9f461efc03d38,Never Look Away,Screening,Jan 20,4:00 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/6569ffd3fac9f461efc03d38,Never Look Away,Screening,Jan 24,12:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6576189b27759095aac97edc,NEXT Innovator Award,Award Winner,Jan 27,1:00 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/657617ae27759060eac97d9f,NEXT Special Jury Award,Award Winner,Jan 28,12:30 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/6569fff7fac9f43003c03db4,Nocturnes,Premiere,Jan 22,3:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6569fff7fac9f43003c03db4,Nocturnes,Screening,Jan 23,11:30 AM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/6569fff7fac9f43003c03db4,Nocturnes,Screening,Jan 24,5:45 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/6569fff7fac9f43003c03db4,Nocturnes,Screening,Jan 26,1:15 PM MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a0188fac9f44f88c04164,Out of My Mind,Premiere,Jan 19,11:00 AM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a0188fac9f44f88c04164,Out of My Mind,Screening,Jan 20,2:00 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/656a0188fac9f44f88c04164,Out of My Mind,Screening,Jan 27,9:00 AM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/65779577235939caafa690b8,Pariah,Screening,Jan 20,9:00 AM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/65779577235939caafa690b8,Pariah,Screening,Jan 26,6:45 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a0128fac9f44bfdc04033,Ponyboi,Premiere,Jan 20,9:45 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a0128fac9f44bfdc04033,Ponyboi,Screening,Jan 21,10:00 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a0128fac9f44bfdc04033,Ponyboi,Screening,Jan 24,9:30 PM MST,Megaplex Theatres at The Gateway - Theater 1/2/3,Salt Lake City
https://festival.sundance.org/program/film/656a0128fac9f44bfdc04033,Ponyboi,Screening,Jan 25,10:30 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a07e2fac9f43bafc04673,Porcelain War,Premiere,Jan 20,12:15 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a07e2fac9f43bafc04673,Porcelain War,Screening,Jan 21,11:00 AM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a07e2fac9f43bafc04673,Porcelain War,Screening,Jan 22,5:45 PM MST,Megaplex Theatres at The Gateway - Theater 1/2/3,Salt Lake City
https://festival.sundance.org/program/film/656a07e2fac9f43bafc04673,Porcelain War,Screening,Jan 26,7:00 PM MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a0c00fac9f489e3c04a68,Power,Premiere,Jan 18,7:00 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a0c00fac9f489e3c04a68,Power,Screening,Jan 19,12:00 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a0c00fac9f489e3c04a68,Power,Screening,Jan 20,12:00 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a0c00fac9f489e3c04a68,Power,Screening,Jan 26,4:45 PM MST,Holiday Village Cinemas - 3,Park City
https://festival.sundance.org/program/film/656a0c00fac9f489e3c04a68,Power,Screening,Jan 28,9:00 AM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/656a4ffafac9f434c5c077ff,Presence,Premiere,Jan 19,9:45 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a4ffafac9f434c5c077ff,Presence,Screening,Jan 20,9:00 AM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a4ffafac9f434c5c077ff,Presence,Screening,Jan 21,9:00 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/656a4ffafac9f434c5c077ff,Presence,Screening,Jan 23,8:00 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/656a4ffafac9f434c5c077ff,Presence,Screening,Jan 27,2:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a4ffafac9f434c5c077ff,Presence,Screening,Jan 28,11:00 AM MST,Megaplex Theatres at The Gateway - Theater 1/2/3,Salt Lake City
https://festival.sundance.org/program/film/656a08effac9f4692bc048d2,REALM OF SATAN,Premiere,Jan 21,9:30 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a08effac9f4692bc048d2,REALM OF SATAN,Screening,Jan 22,10:00 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a08effac9f4692bc048d2,REALM OF SATAN,Screening,Jan 25,7:45 PM MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a08effac9f4692bc048d2,REALM OF SATAN,Screening,Jan 26,9:00 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/656a02d4fac9f4f26dc04324,Reinas,Premiere,Jan 22,6:30 PM MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/film/656a02d4fac9f4f26dc04324,Reinas,Screening,Jan 23,7:15 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a02d4fac9f4f26dc04324,Reinas,Screening,Jan 25,8:15 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/656a02d4fac9f4f26dc04324,Reinas,Screening,Jan 26,3:45 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/6569fa4dfac9f4390cc032ef,Rob Peace,Premiere,Jan 22,12:30 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/6569fa4dfac9f4390cc032ef,Rob Peace,Screening,Jan 23,9:30 AM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/6569fa4dfac9f4390cc032ef,Rob Peace,Screening,Jan 24,9:15 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/6569fa4dfac9f4390cc032ef,Rob Peace,Screening,Jan 27,11:00 AM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/6569fa4dfac9f4390cc032ef,Rob Peace,Screening,Jan 28,8:30 PM MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/film/6569fbb7fac9f43cb4c0367b,Sasquatch Sunset,Premiere,Jan 19,6:15 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/6569fbb7fac9f43cb4c0367b,Sasquatch Sunset,Screening,Jan 20,9:30 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/6569fbb7fac9f43cb4c0367b,Sasquatch Sunset,Screening,Jan 21,5:45 PM MST,Rose Wagner Center,Salt Lake City
https://festival.sundance.org/program/film/6569fbb7fac9f43cb4c0367b,Sasquatch Sunset,Screening,Jan 24,10:30 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/6569fbb7fac9f43cb4c0367b,Sasquatch Sunset,Screening,Jan 27,1:00 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a02e1fac9f433ecc0436d,Sebastian,Premiere,Jan 21,6:30 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a02e1fac9f433ecc0436d,Sebastian,Screening,Jan 22,6:45 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a02e1fac9f433ecc0436d,Sebastian,Screening,Jan 25,10:00 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a02e1fac9f433ecc0436d,Sebastian,Screening,Jan 26,2:30 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a0903fac9f43782c04901,Seeking Mavis Beacon,Premiere,Jan 20,6:15 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a0903fac9f43782c04901,Seeking Mavis Beacon,Screening,Jan 21,6:15 PM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a0903fac9f43782c04901,Seeking Mavis Beacon,Screening,Jan 23,6:45 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a0903fac9f43782c04901,Seeking Mavis Beacon,Screening,Jan 26,3:30 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/short-info/6574eda6e8eef5047319d644,Short Film Program 1,Premiere,Jan 18,3:30 PM  MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/short-info/6574eda6e8eef5047319d644,Short Film Program 1,Screening,Jan 19,8:45 PM  MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/short-info/6574eda6e8eef5047319d644,Short Film Program 1,Screening,Jan 21,9:00 AM  MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/short-info/6574eda6e8eef5047319d644,Short Film Program 1,Screening,Jan 27,2:00 PM  MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/short-info/6574eda6e8eef5047319d644,Short Film Program 1,Screening,Jan 28,4:00 PM  MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/short-info/6574ede1e8eef55d8719d676,Short Film Program 2,Premiere,Jan 20,4:00 PM  MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/short-info/6574ede1e8eef55d8719d676,Short Film Program 2,Screening,Jan 21,12:00 PM  MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/short-info/6574ede1e8eef55d8719d676,Short Film Program 2,Screening,Jan 24,11:00 AM  MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/short-info/6574ede1e8eef55d8719d676,Short Film Program 2,Screening,Jan 27,10:00 AM  MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/short-info/6574ede1e8eef55d8719d676,Short Film Program 2,Screening,Jan 28,9:00 AM  MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/short-info/6574ee22e8eef556bf19d6a4,Short Film Program 3,Premiere,Jan 20,1:00 PM  MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/short-info/6574ee22e8eef556bf19d6a4,Short Film Program 3,Screening,Jan 21,10:00 AM  MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/short-info/6574ee22e8eef556bf19d6a4,Short Film Program 3,Screening,Jan 24,2:00 PM  MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/short-info/6574ee22e8eef556bf19d6a4,Short Film Program 3,Screening,Jan 27,1:00 PM  MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/short-info/6574ee22e8eef556bf19d6a4,Short Film Program 3,Screening,Jan 28,7:30 PM  MST,Holiday Village Cinemas - 1,Park City
https://festival.sundance.org/program/short-info/6574ee51e8eef5a40419d6d0,Short Film Program 4,Premiere,Jan 21,12:15 PM  MST,Prospector Square Theatre,Park City
https://festival.sundance.org/program/short-info/6574ee51e8eef5a40419d6d0,Short Film Program 4,Screening,Jan 22,5:30 PM  MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/short-info/6574ee51e8eef5a40419d6d0,Short Film Program 4,Screening,Jan 25,12:00 PM  MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/short-info/6574ee51e8eef5a40419d6d0,Short Film Program 4,Screening,Jan 27,4:00 PM  MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/short-info/6574ee51e8eef5a40419d6d0,Short Film Program 4,Screening,Jan 28,1:30 PM  MST,Holiday Village Cinemas - 2,Park City
https://festival.sundance.org/program/short-info/6574eea6e8eef589b419d704,Short Film Program 5,Premiere,Jan 21,6:15 PM  MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/short-info/6574eea6e8eef589b419d704,Short Film Program 5,Screening,Jan 22,8:30 PM  MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/short-info/6574eea6e8eef589b419d704,Short Film Program 5,Screening,Jan 25,9:30 PM  MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/short-info/6574eea6e8eef589b419d704,Short Film Program 5,Screening,Jan 27,7:00 PM  MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/short-info/6574eea6e8eef589b419d704,Short Film Program 5,Screening,Jan 28,9:30 AM  MST,Holiday Village Cinemas - 3,Park City
https://festival.sundance.org/program/film/656a07f5fac9f47042c046b0,Skywalkers: A Love Story,Premiere,Jan 18,9:45 PM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a07f5fac9f47042c046b0,Skywalkers: A Love Story,Screening,Jan 19,11:30 AM MST,Redstone Cinemas - 2,Park City
https://festival.sundance.org/program/film/656a07f5fac9f47042c046b0,Skywalkers: A Love Story,Screening,Jan 20,3:00 PM MST,Megaplex Theatres at The Gateway - Theater 8/9,Salt Lake City
https://festival.sundance.org/program/film/656a07f5fac9f47042c046b0,Skywalkers: A Love Story,Screening,Jan 24,4:45 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a0004fac9f4ecdec03dfe,Soundtrack to a Coup d'Etat,Premiere,Jan 22,6:15 PM MST,Egyptian Theatre,Park City
https://festival.sundance.org/program/film/656a0004fac9f4ecdec03dfe,Soundtrack to a Coup d'Etat,Screening,Jan 23,3:15 PM MST,Redstone Cinemas - 7,Park City
https://festival.sundance.org/program/film/656a0004fac9f4ecdec03dfe,Soundtrack to a Coup d'Etat,Screening,Jan 25,1:30 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a0004fac9f4ecdec03dfe,Soundtrack to a Coup d'Etat,Screening,Jan 26,5:00 PM MST,Megaplex Theatres at The Gateway - Theater 6,Salt Lake City
https://festival.sundance.org/program/film/656a0147fac9f4878ec040b0,Stress Positions,Premiere,Jan 18,3:45 PM MST,Library Center Theatre,Park City
https://festival.sundance.org/program/film/656a0147fac9f4878ec040b0,Stress Positions,Screening,Jan 19,9:00 AM MST,The Ray Theatre,Park City
https://festival.sundance.org/program/film/656a0147fac9f4878ec040b0,Stress Positions,Screening,Jan 21,4:45 PM MST,Broadway Centre Cinemas - 6,Salt Lake City
https://festival.sundance.org/program/film/656a0147fac9f4878ec040b0,Stress Positions,Screening,Jan 25,10:30 AM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a0c12fac9f4b4a0c04aa3,Sue Bird: In The Clutch,Premiere,Jan 21,4:30 PM MST,Eccles Theatre,Park City
https://festival.sundance.org/program/film/656a0c12fac9f4b4a0c04aa3,Sue Bird: In The Clutch,Screening,Jan 22,5:15 PM MST,Redstone Cinemas - 1,Park City
https://festival.sundance.org/program/film/656a0c12fac9f4b4a0c04aa3,Sue Bird: In The Clutch,Screening,Jan 23,8:15 PM MST,Broadway Centre Cinemas - 3,Salt Lake City
https://festival.sundance.org/program/film/656a0c12fac9f4b4a0c04aa3,Sue Bird: In The Clutch,Screening,Jan 24,8:00 PM MST,Library Center Theatre,Park City
